,Beach Name,Measurement Timestamp,Water Temperature,Turbidity,Wave Height,Wave Period,Battery Life
10590,Calumet Beach,2015-09-11 00:00:00,19.3,0.75,0.125,3.0,10.8
10591,Calumet Beach,2015-09-12 01:00:00,18.7,4.18,0.271,6.0,10.8
10592,Calumet Beach,2015-09-12 02:00:00,18.8,4.18,0.244,7.0,10.8
10593,Calumet Beach,2015-09-12 03:00:00,18.8,4.24,0.24,6.0,10.8
10594,Calumet Beach,2015-09-12 04:00:00,18.6,3.69,0.244,4.0,10.8
10595,Calumet Beach,2015-09-12 05:00:00,18.6,6.32,0.298,5.0,10.8
10596,Calumet Beach,2015-09-12 06:00:00,18.4,7.07,0.297,6.0,10.7
10597,Calumet Beach,2015-09-12 07:00:00,18.3,6.75,0.291,4.0,10.7
10598,Calumet Beach,2015-09-12 08:00:00,18.2,5.94,0.264,7.0,10.7
10599,Calumet Beach,2015-09-12 09:00:00,18.3,5.9,0.294,6.0,10.7
10600,Calumet Beach,2015-09-12 10:00:00,18.1,4.95,0.279,5.0,10.7
10601,Calumet Beach,2015-09-12 11:00:00,18.2,4.89,0.279,5.0,10.7
10602,Calumet Beach,2015-09-12 12:00:00,18.3,5.35,0.25,6.0,10.7
10603,Calumet Beach,2015-09-12 13:00:00,18.3,5.96,0.256,7.0,10.7
10604,Calumet Beach,2015-09-12 14:00:00,18.4,6.84,0.257,6.0,10.7
10605,Calumet Beach,2015-09-12 15:00:00,18.5,6.43,0.263,7.0,10.7
10606,Calumet Beach,2015-09-12 16:00:00,18.5,6.76,0.258,7.0,10.7
10607,Calumet Beach,2015-09-12 17:00:00,18.5,8.56,0.267,7.0,10.7
10608,Calumet Beach,2015-09-12 18:00:00,18.4,8.54,0.267,6.0,10.7
10609,Calumet Beach,2015-09-12 19:00:00,18.3,9.04,0.276,7.0,10.7
10610,Calumet Beach,2015-09-12 20:00:00,18.1,8.38,0.257,7.0,10.7
10611,Calumet Beach,2015-09-12 21:00:00,18.2,5.51,0.256,5.0,10.7
10612,Calumet Beach,2015-09-12 22:00:00,18.1,6.14,0.25,4.0,10.7
10613,Calumet Beach,2015-09-12 23:00:00,18.1,7.3,0.246,6.0,10.7
10614,Calumet Beach,2015-09-12 00:00:00,18.6,4.3,0.275,6.0,10.8
10615,Calumet Beach,2015-09-13 02:00:00,17.9,8.73,0.211,7.0,10.7
10616,Calumet Beach,2015-09-13 03:00:00,17.8,5.94,0.202,6.0,10.7
10617,Calumet Beach,2015-09-13 04:00:00,17.7,5.56,0.195,6.0,10.7
10618,Calumet Beach,2015-09-13 05:00:00,17.7,5.8,0.191,7.0,10.7
10619,Calumet Beach,2015-09-13 06:00:00,17.7,5.33,0.164,7.0,10.7
10620,Calumet Beach,2015-09-13 07:00:00,17.6,4.94,0.168,6.0,10.7
10621,Calumet Beach,2015-09-13 08:00:00,17.6,5.37,0.164,6.0,10.7
10622,Calumet Beach,2015-09-13 09:00:00,17.7,4.5,0.159,6.0,10.7
10623,Calumet Beach,2015-09-13 10:00:00,17.9,3.17,0.152,5.0,10.7
10624,Calumet Beach,2015-09-13 11:00:00,18.4,3.72,0.167,5.0,10.7
10625,Calumet Beach,2015-09-13 12:00:00,18.7,3.09,0.159,5.0,10.7
10626,Calumet Beach,2015-09-13 13:00:00,18.9,3.45,0.162,4.0,10.7
10627,Calumet Beach,2015-09-13 14:00:00,18.9,3.51,0.164,5.0,10.7
10628,Calumet Beach,2015-09-13 15:00:00,19.4,3.4,0.165,5.0,10.7
10629,Calumet Beach,2015-09-13 16:00:00,19.2,4.37,0.165,5.0,10.7
10630,Calumet Beach,2015-09-13 17:00:00,19.0,3.17,0.153,4.0,10.7
10631,Calumet Beach,2015-09-13 18:00:00,19.3,4.57,0.142,5.0,10.7
10632,Calumet Beach,2015-09-13 19:00:00,19.0,3.47,0.124,5.0,10.7
10633,Calumet Beach,2015-09-13 20:00:00,18.9,3.43,0.128,5.0,10.7
10634,Calumet Beach,2015-09-13 21:00:00,18.8,3.02,0.104,5.0,10.7
10635,Calumet Beach,2015-09-13 22:00:00,18.8,3.08,0.102,5.0,10.7
10636,Calumet Beach,2015-09-13 23:00:00,18.7,2.97,0.1,5.0,10.7
10637,Calumet Beach,2015-09-13 00:00:00,18.0,8.77,0.237,6.0,10.7
10638,Calumet Beach,2015-09-14 01:00:00,18.5,2.59,0.084,5.0,10.7
10639,Calumet Beach,2015-09-14 02:00:00,18.5,2.37,0.079,5.0,10.7
10640,Calumet Beach,2015-09-14 03:00:00,18.4,2.47,0.077,5.0,10.7
10641,Calumet Beach,2015-09-14 04:00:00,18.4,2.56,0.073,5.0,10.7
10642,Calumet Beach,2015-09-14 05:00:00,18.3,2.41,0.093,2.0,10.7
10643,Calumet Beach,2015-09-14 06:00:00,18.2,2.29,0.078,5.0,10.7
10644,Calumet Beach,2015-09-14 07:00:00,18.1,2.3,0.095,2.0,10.7
10645,Calumet Beach,2015-09-14 08:00:00,18.1,2.28,0.084,2.0,10.7
10646,Calumet Beach,2015-09-14 09:00:00,18.1,2.08,0.086,2.0,10.7
10647,Calumet Beach,2015-09-14 10:00:00,18.3,2.07,0.089,2.0,10.7
10648,Calumet Beach,2015-09-14 11:00:00,18.5,2.06,0.105,2.0,10.7
10649,Calumet Beach,2015-09-14 12:00:00,18.7,1.9,0.116,2.0,10.7
10650,Calumet Beach,2015-09-14 13:00:00,18.9,1.92,0.124,2.0,10.7
10651,Calumet Beach,2015-09-14 14:00:00,19.1,1.79,0.113,2.0,10.7
10652,Calumet Beach,2015-09-14 15:00:00,19.2,1.86,0.126,2.0,10.7
10653,Calumet Beach,2015-09-14 16:00:00,19.4,1.96,0.127,2.0,10.7
10654,Calumet Beach,2015-09-14 17:00:00,19.3,2.87,0.141,2.0,10.7
10655,Calumet Beach,2015-09-14 18:00:00,19.3,2.87,0.13,2.0,10.7
10656,Calumet Beach,2015-09-14 19:00:00,19.2,3.0,0.108,2.0,10.7
10657,Calumet Beach,2015-09-14 20:00:00,19.1,3.12,0.112,2.0,10.7
10658,Calumet Beach,2015-09-14 21:00:00,19.1,2.67,0.127,3.0,10.7
10659,Calumet Beach,2015-09-14 22:00:00,19.0,2.48,0.118,2.0,10.7
10660,Calumet Beach,2015-09-14 23:00:00,19.0,2.77,0.119,2.0,10.7
10661,Calumet Beach,2015-09-14 00:00:00,18.6,2.79,0.088,4.0,10.7
10662,Calumet Beach,2015-09-15 01:00:00,18.9,2.25,0.105,2.0,10.7
10663,Calumet Beach,2015-09-15 02:00:00,18.8,2.32,0.101,2.0,10.7
10664,Calumet Beach,2015-09-15 03:00:00,18.8,2.06,0.09,2.0,10.7
10665,Calumet Beach,2015-09-15 04:00:00,18.7,1.87,0.091,2.0,10.7
10666,Calumet Beach,2015-09-15 05:00:00,18.7,1.93,0.089,2.0,10.7
10667,Calumet Beach,2015-09-15 06:00:00,18.7,1.95,0.096,2.0,10.7
10668,Calumet Beach,2015-09-15 07:00:00,18.6,1.89,0.088,2.0,10.7
10669,Calumet Beach,2015-09-15 08:00:00,18.6,1.83,0.086,2.0,10.7
10670,Calumet Beach,2015-09-15 09:00:00,18.6,1.83,0.092,2.0,10.7
10671,Calumet Beach,2015-09-15 10:00:00,18.8,1.59,0.084,2.0,10.7
10672,Calumet Beach,2015-09-15 11:00:00,19.1,1.44,0.087,2.0,10.7
10673,Calumet Beach,2015-09-15 12:00:00,19.2,1.45,0.088,2.0,10.7
10674,Calumet Beach,2015-09-15 13:00:00,19.3,1.47,0.102,3.0,10.7
10675,Calumet Beach,2015-09-15 14:00:00,19.4,1.42,0.116,3.0,10.7
10676,Calumet Beach,2015-09-15 15:00:00,19.6,1.42,0.122,2.0,10.7
10677,Calumet Beach,2015-09-15 16:00:00,19.7,1.36,0.139,2.0,10.7
10678,Calumet Beach,2015-09-15 17:00:00,19.7,1.33,0.129,2.0,10.7
10679,Calumet Beach,2015-09-15 18:00:00,19.6,1.29,0.179,2.0,10.7
10680,Calumet Beach,2015-09-15 19:00:00,19.5,1.33,0.128,2.0,10.7
10681,Calumet Beach,2015-09-15 20:00:00,19.5,1.48,0.116,2.0,10.7
10682,Calumet Beach,2015-09-15 21:00:00,19.6,1.57,0.113,2.0,10.7
10683,Calumet Beach,2015-09-15 22:00:00,19.5,1.21,0.09,2.0,10.7
10684,Calumet Beach,2015-09-15 23:00:00,19.4,1.18,0.087,2.0,10.7
10685,Calumet Beach,2015-09-15 00:00:00,18.9,2.45,0.103,2.0,10.7
10686,Calumet Beach,2015-09-16 01:00:00,19.3,1.21,0.087,2.0,10.7
10687,Calumet Beach,2015-09-16 02:00:00,19.2,1.01,0.096,3.0,10.7
10688,Calumet Beach,2015-09-16 03:00:00,19.1,1.21,0.096,2.0,10.7
10689,Calumet Beach,2015-09-16 04:00:00,19.1,0.98,0.095,2.0,10.7
10690,Calumet Beach,2015-09-16 05:00:00,19.0,1.07,0.101,2.0,10.7
10691,Calumet Beach,2015-09-16 06:00:00,19.0,1.24,0.097,2.0,10.7
10692,Calumet Beach,2015-09-16 07:00:00,19.0,1.07,0.149,2.0,10.7
10693,Calumet Beach,2015-09-16 08:00:00,18.9,1.15,0.085,2.0,10.7
10694,Calumet Beach,2015-09-16 09:00:00,19.0,1.14,0.097,2.0,10.6
10695,Calumet Beach,2015-09-16 10:00:00,19.1,1.09,0.105,2.0,10.6
10696,Calumet Beach,2015-09-16 11:00:00,19.3,0.96,0.103,3.0,10.6
10697,Calumet Beach,2015-09-16 12:00:00,19.7,1.01,0.094,2.0,10.6
10698,Calumet Beach,2015-09-16 13:00:00,19.7,1.04,0.115,2.0,10.6
10699,Calumet Beach,2015-09-16 14:00:00,19.7,0.95,0.112,2.0,10.6
10700,Calumet Beach,2015-09-16 15:00:00,19.9,0.92,0.124,2.0,10.6
10701,Calumet Beach,2015-09-16 16:00:00,20.1,0.94,0.109,2.0,10.6
10702,Calumet Beach,2015-09-16 17:00:00,20.1,0.91,0.12,2.0,10.6
10703,Calumet Beach,2015-09-16 18:00:00,20.0,0.89,0.126,2.0,10.6
10704,Calumet Beach,2015-09-16 19:00:00,19.9,0.89,0.115,2.0,10.6
10705,Calumet Beach,2015-09-16 20:00:00,19.9,1.21,0.093,2.0,10.6
10706,Calumet Beach,2015-09-16 21:00:00,19.8,0.93,0.097,2.0,10.6
10707,Calumet Beach,2015-09-16 00:00:00,19.4,1.17,0.089,2.0,10.7
10708,Calumet Beach,2015-09-17 01:00:00,19.7,1.13,0.089,10.0,10.6
10709,Calumet Beach,2015-09-17 02:00:00,19.6,1.19,0.087,10.0,10.6
10710,Calumet Beach,2015-09-17 03:00:00,19.5,1.22,0.093,10.0,10.6
10711,Calumet Beach,2015-09-17 04:00:00,19.5,1.21,0.094,9.0,10.6
10712,Calumet Beach,2015-09-17 05:00:00,19.4,1.22,0.087,2.0,10.6
10713,Calumet Beach,2015-09-17 06:00:00,19.3,1.04,0.089,2.0,10.6
10714,Calumet Beach,2015-09-17 07:00:00,19.3,0.96,0.086,2.0,10.6
10715,Calumet Beach,2015-09-17 08:00:00,19.3,0.99,0.091,2.0,10.6
10716,Calumet Beach,2015-09-17 09:00:00,19.4,0.88,0.104,2.0,10.6
10717,Calumet Beach,2015-09-17 10:00:00,19.5,0.84,0.097,2.0,10.6
10718,Calumet Beach,2015-09-17 11:00:00,19.7,0.83,0.11,2.0,10.6
10719,Calumet Beach,2015-09-17 12:00:00,19.9,0.8,0.133,2.0,10.6
10720,Calumet Beach,2015-09-17 13:00:00,20.1,0.81,0.142,2.0,10.6
10721,Calumet Beach,2015-09-17 14:00:00,20.4,0.86,0.123,2.0,10.6
10722,Calumet Beach,2015-09-17 15:00:00,20.5,1.02,0.129,2.0,10.6
10723,Calumet Beach,2015-09-17 16:00:00,20.6,1.5,0.139,2.0,10.6
10724,Calumet Beach,2015-09-17 17:00:00,20.6,1.58,0.123,2.0,10.6
10725,Calumet Beach,2015-09-17 18:00:00,20.6,1.28,0.111,2.0,10.6
10726,Calumet Beach,2015-09-17 19:00:00,20.5,0.97,0.111,2.0,10.6
10727,Calumet Beach,2015-09-17 20:00:00,20.5,1.1,0.136,2.0,10.6
10728,Calumet Beach,2015-09-17 21:00:00,20.5,1.1,0.141,2.0,10.6
10729,Calumet Beach,2015-09-18 01:00:00,20.3,1.06,0.133,3.0,10.6
10730,Calumet Beach,2015-09-18 02:00:00,20.3,0.96,0.112,3.0,10.6
10731,Calumet Beach,2015-09-18 03:00:00,20.3,1.02,0.118,3.0,10.6
10732,Calumet Beach,2015-09-18 04:00:00,20.3,1.02,0.11,2.0,10.6
10733,Calumet Beach,2015-09-18 05:00:00,20.3,1.12,0.136,3.0,10.6
10734,Calumet Beach,2015-09-18 06:00:00,20.2,1.18,0.15,4.0,10.6
10735,Calumet Beach,2015-09-18 07:00:00,20.2,1.11,0.115,3.0,10.6
10736,Calumet Beach,2015-09-18 08:00:00,20.2,0.9,0.108,4.0,10.6
10737,Calumet Beach,2015-09-18 10:00:00,20.4,0.78,0.101,3.0,10.6
10738,Calumet Beach,2015-09-18 11:00:00,20.4,0.84,0.086,9.0,10.6
10739,Calumet Beach,2015-09-18 12:00:00,20.4,0.85,0.088,4.0,10.6
10740,Calumet Beach,2015-09-18 13:00:00,20.6,0.64,0.088,4.0,10.6
10741,Calumet Beach,2015-09-18 14:00:00,20.7,0.68,0.091,3.0,10.6
10742,Calumet Beach,2015-09-18 15:00:00,20.8,0.74,0.091,6.0,10.6
10743,Calumet Beach,2015-09-18 16:00:00,20.7,2.09,0.084,8.0,10.6
10744,Calumet Beach,2015-09-18 17:00:00,20.5,1.66,0.083,2.0,10.6
10745,Calumet Beach,2015-09-18 18:00:00,20.6,1.88,0.074,2.0,10.6
10746,Calumet Beach,2015-09-18 19:00:00,20.4,1.49,0.076,7.0,10.6
10747,Calumet Beach,2015-09-18 20:00:00,20.6,1.41,0.074,6.0,10.6
10748,Calumet Beach,2015-09-18 21:00:00,20.6,1.32,0.07,6.0,10.6
10749,Calumet Beach,2015-09-18 22:00:00,20.4,1.12,0.072,3.0,10.6
10750,Calumet Beach,2015-09-18 23:00:00,20.3,1.04,0.065,5.0,10.6
10751,Calumet Beach,2015-09-19 01:00:00,20.2,1.05,0.135,2.0,10.6
10752,Calumet Beach,2015-09-19 02:00:00,20.2,0.96,0.097,3.0,10.6
10753,Calumet Beach,2015-09-19 03:00:00,20.2,1.24,0.09,3.0,10.6
10754,Calumet Beach,2015-09-19 04:00:00,20.2,1.11,0.088,5.0,10.6
10755,Calumet Beach,2015-09-19 05:00:00,20.2,0.97,0.068,5.0,10.6
10756,Calumet Beach,2015-09-19 06:00:00,20.1,0.95,0.129,3.0,10.6
10757,Calumet Beach,2015-09-19 07:00:00,20.0,0.91,0.186,4.0,10.6
10758,Calumet Beach,2015-09-19 08:00:00,19.9,1.92,0.222,5.0,10.6
10759,Calumet Beach,2015-09-19 09:00:00,19.9,3.38,0.252,6.0,10.5
10760,Calumet Beach,2015-09-19 10:00:00,20.0,4.58,0.254,6.0,10.5
10761,Calumet Beach,2015-09-19 11:00:00,20.0,5.1,0.259,8.0,10.5
10762,Calumet Beach,2015-09-19 12:00:00,20.3,5.18,0.272,8.0,10.5
10763,Calumet Beach,2015-09-19 13:00:00,20.4,5.78,0.27,9.0,10.5
10764,Calumet Beach,2015-09-19 14:00:00,20.6,6.56,0.273,8.0,10.5
10765,Calumet Beach,2015-09-19 15:00:00,20.7,5.32,0.261,8.0,10.5
10766,Calumet Beach,2015-09-19 16:00:00,20.8,6.01,0.251,9.0,10.5
10767,Calumet Beach,2015-09-19 17:00:00,20.8,4.53,0.242,7.0,10.5
10768,Calumet Beach,2015-09-19 18:00:00,20.8,4.64,0.233,9.0,10.5
10769,Calumet Beach,2015-09-19 22:00:00,20.4,3.86,0.206,8.0,10.5
10770,Calumet Beach,2015-09-19 23:00:00,20.3,5.07,0.194,7.0,10.5
10771,Calumet Beach,2015-09-19 00:00:00,20.2,0.95,0.085,2.0,10.6
10772,Calumet Beach,2015-09-20 02:00:00,19.7,7.63,0.206,7.0,10.5
10773,Calumet Beach,2015-09-20 03:00:00,19.6,6.58,0.208,6.0,10.5
10774,Calumet Beach,2015-09-20 04:00:00,19.5,6.3,0.194,6.0,10.5
10775,Calumet Beach,2015-09-20 05:00:00,19.5,7.47,0.188,5.0,10.5
10776,Calumet Beach,2015-09-20 06:00:00,19.4,7.15,0.177,5.0,10.5
10777,Calumet Beach,2015-09-20 07:00:00,19.4,7.31,0.159,6.0,10.5
10778,Calumet Beach,2015-09-20 08:00:00,19.4,4.44,0.158,5.0,10.5
10779,Calumet Beach,2015-09-20 09:00:00,19.4,4.54,0.144,6.0,10.5
10780,Calumet Beach,2015-09-20 10:00:00,19.6,3.57,0.136,5.0,10.5
10781,Calumet Beach,2015-09-20 11:00:00,19.9,3.97,0.136,4.0,10.5
10782,Calumet Beach,2015-09-20 12:00:00,20.0,3.53,0.144,6.0,10.5
10783,Calumet Beach,2015-09-20 13:00:00,20.3,4.33,0.166,2.0,10.5
10784,Calumet Beach,2015-09-20 14:00:00,20.3,3.86,0.166,3.0,10.5
10785,Calumet Beach,2015-09-20 15:00:00,20.4,3.75,0.152,6.0,10.5
10786,Calumet Beach,2015-09-20 16:00:00,20.4,4.3,0.171,2.0,10.5
10787,Calumet Beach,2015-09-20 17:00:00,20.4,4.46,0.173,2.0,10.5
10788,Calumet Beach,2015-09-20 18:00:00,20.2,4.03,0.185,2.0,10.5
10789,Calumet Beach,2015-09-20 19:00:00,20.2,3.73,0.189,3.0,10.5
10790,Calumet Beach,2015-09-20 20:00:00,20.7,4.3,0.196,2.0,10.5
10791,Calumet Beach,2015-09-20 21:00:00,20.5,4.93,0.216,3.0,10.5
10792,Calumet Beach,2015-09-20 22:00:00,20.3,5.8,0.22,3.0,10.5
10793,Calumet Beach,2015-09-20 23:00:00,20.1,6.48,0.242,3.0,10.5
10794,Calumet Beach,2015-09-20 00:00:00,20.1,6.01,0.208,7.0,10.5
10795,Calumet Beach,2015-09-21 01:00:00,20.0,7.44,0.238,3.0,10.5
10796,Calumet Beach,2015-09-21 02:00:00,19.8,6.01,0.24,3.0,10.5
10797,Calumet Beach,2015-09-21 03:00:00,19.8,8.51,0.208,3.0,10.4
10798,Calumet Beach,2015-09-21 04:00:00,19.6,6.61,0.215,3.0,10.4
10799,Calumet Beach,2015-09-21 05:00:00,19.5,6.88,0.196,3.0,10.4
10800,Calumet Beach,2015-09-21 06:00:00,19.4,5.99,0.202,3.0,10.4
10801,Calumet Beach,2015-09-21 07:00:00,19.3,6.5,0.184,3.0,10.4
10802,Calumet Beach,2015-09-21 08:00:00,19.3,6.06,0.19,3.0,10.4
10803,Calumet Beach,2015-09-21 09:00:00,19.4,4.21,0.17,3.0,10.4
10804,Calumet Beach,2015-09-21 10:00:00,19.6,3.02,0.155,3.0,10.4
10805,Calumet Beach,2015-09-21 11:00:00,19.8,3.0,0.153,3.0,10.4
10806,Calumet Beach,2015-09-21 12:00:00,19.9,2.98,0.127,3.0,10.4
10807,Calumet Beach,2015-09-21 13:00:00,20.1,3.35,0.12,2.0,10.4
10808,Calumet Beach,2015-09-21 14:00:00,20.3,3.32,0.136,2.0,10.4
10809,Calumet Beach,2015-09-21 15:00:00,20.6,3.47,0.111,2.0,10.4
10810,Calumet Beach,2015-09-21 16:00:00,20.7,3.25,0.129,2.0,10.4
10811,Calumet Beach,2015-09-21 17:00:00,20.8,4.11,0.183,2.0,10.4
10812,Calumet Beach,2015-09-21 18:00:00,20.8,3.57,0.183,2.0,10.4
10813,Calumet Beach,2015-09-21 19:00:00,20.8,3.62,0.177,2.0,10.4
10814,Calumet Beach,2015-09-21 20:00:00,20.6,3.92,0.163,2.0,10.4
10815,Calumet Beach,2015-09-21 21:00:00,20.5,4.62,0.159,2.0,10.4
10816,Calumet Beach,2015-09-21 22:00:00,20.4,4.49,0.166,2.0,10.4
10817,Calumet Beach,2015-09-21 23:00:00,20.4,3.6,0.161,2.0,10.4
10818,Calumet Beach,2015-09-21 00:00:00,20.1,9.16,0.254,3.0,10.5
10819,Calumet Beach,2015-09-22 01:00:00,20.2,3.3,0.145,2.0,10.4
10820,Calumet Beach,2015-09-22 02:00:00,20.1,3.25,0.127,2.0,10.4
10821,Calumet Beach,2015-09-22 03:00:00,20.0,3.56,0.133,2.0,10.4
10822,Calumet Beach,2015-09-22 04:00:00,19.9,3.27,0.146,2.0,10.4
10823,Calumet Beach,2015-09-22 05:00:00,19.9,3.29,0.165,2.0,10.4
10824,Calumet Beach,2015-09-22 06:00:00,19.8,4.23,0.171,3.0,10.4
10825,Calumet Beach,2015-09-22 07:00:00,19.7,4.12,0.15,3.0,10.4
10826,Calumet Beach,2015-09-22 08:00:00,19.6,2.66,0.148,2.0,10.4
10827,Calumet Beach,2015-09-22 09:00:00,19.7,2.45,0.126,3.0,10.4
10828,Calumet Beach,2015-09-22 10:00:00,19.9,2.46,0.125,2.0,10.4
10829,Calumet Beach,2015-09-22 11:00:00,20.3,2.4,0.111,2.0,10.4
10830,Calumet Beach,2015-09-22 12:00:00,20.6,2.14,0.126,2.0,10.4
10831,Calumet Beach,2015-09-22 13:00:00,20.5,2.02,0.099,2.0,10.4
10832,Calumet Beach,2015-09-22 14:00:00,20.7,2.16,0.097,2.0,10.4
10833,Calumet Beach,2015-09-22 15:00:00,20.9,2.02,0.116,2.0,10.4
10834,Calumet Beach,2015-09-22 16:00:00,21.2,2.02,0.151,2.0,10.4
10835,Calumet Beach,2015-09-22 17:00:00,21.8,2.84,0.13,2.0,10.4
10836,Calumet Beach,2015-09-22 18:00:00,21.6,2.7,0.134,2.0,10.4
10837,Calumet Beach,2015-09-22 19:00:00,21.7,2.88,0.15,2.0,10.4
10838,Calumet Beach,2015-09-22 20:00:00,21.1,4.16,0.16,2.0,10.4
10839,Calumet Beach,2015-09-22 21:00:00,20.9,4.31,0.158,2.0,10.4
10840,Calumet Beach,2015-09-22 22:00:00,20.8,4.51,0.175,2.0,10.4
10841,Calumet Beach,2015-09-22 23:00:00,20.7,4.02,0.153,2.0,10.4
10842,Calumet Beach,2015-09-22 00:00:00,20.3,4.24,0.163,2.0,10.4
10843,Calumet Beach,2015-09-23 01:00:00,20.5,2.94,0.126,2.0,10.4
10844,Calumet Beach,2015-09-23 02:00:00,20.3,3.03,0.128,2.0,10.4
10845,Calumet Beach,2015-09-23 03:00:00,20.3,2.78,0.107,2.0,10.4
10846,Calumet Beach,2015-09-23 04:00:00,20.3,2.44,0.089,2.0,10.4
10847,Calumet Beach,2015-09-23 05:00:00,20.2,2.6,0.093,2.0,10.4
10848,Calumet Beach,2015-09-23 06:00:00,20.2,1.94,0.086,2.0,10.3
10849,Calumet Beach,2015-09-23 07:00:00,20.1,2.01,0.099,2.0,10.3
10850,Calumet Beach,2015-09-23 08:00:00,20.1,1.61,0.081,2.0,10.3
10851,Calumet Beach,2015-09-23 09:00:00,20.2,1.72,0.082,2.0,10.3
10852,Calumet Beach,2015-09-23 10:00:00,20.4,1.45,0.11,2.0,10.3
10853,Calumet Beach,2015-09-23 11:00:00,20.6,1.71,0.114,2.0,10.3
10854,Calumet Beach,2015-09-23 12:00:00,20.8,1.62,0.115,2.0,10.3
10855,Calumet Beach,2015-09-23 13:00:00,21.0,1.72,0.116,2.0,10.3
10856,Calumet Beach,2015-09-23 14:00:00,21.3,1.63,0.127,2.0,10.3
10857,Calumet Beach,2015-09-23 15:00:00,21.4,1.67,0.125,2.0,10.3
10858,Calumet Beach,2015-09-23 16:00:00,21.6,1.75,0.133,2.0,10.3
10859,Calumet Beach,2015-09-23 17:00:00,21.8,1.86,0.163,2.0,10.3
10860,Calumet Beach,2015-09-23 18:00:00,21.7,1.9,0.168,3.0,10.3
10861,Calumet Beach,2015-09-23 19:00:00,21.5,1.73,0.161,3.0,10.3
10862,Calumet Beach,2015-09-23 20:00:00,21.3,1.66,0.184,3.0,10.3
10863,Calumet Beach,2015-09-23 21:00:00,21.2,1.87,0.209,3.0,10.3
10864,Calumet Beach,2015-09-23 22:00:00,21.1,2.0,0.233,3.0,10.3
10865,Calumet Beach,2015-09-23 23:00:00,21.1,3.15,0.227,3.0,10.3
10866,Calumet Beach,2015-09-23 00:00:00,20.6,4.05,0.138,2.0,10.4
10867,Calumet Beach,2015-09-24 01:00:00,21.0,2.97,0.201,3.0,10.3
10868,Calumet Beach,2015-09-24 02:00:00,20.9,3.47,0.221,3.0,10.3
10869,Calumet Beach,2015-09-24 03:00:00,20.8,3.16,0.21,3.0,10.3
10870,Calumet Beach,2015-09-24 04:00:00,20.6,3.0,0.213,3.0,10.3
10871,Calumet Beach,2015-09-24 05:00:00,20.6,3.6,0.189,3.0,10.3
10872,Calumet Beach,2015-09-24 06:00:00,20.5,4.43,0.181,3.0,10.3
10873,Calumet Beach,2015-09-24 07:00:00,20.4,3.78,0.19,3.0,10.3
10874,Calumet Beach,2015-09-24 09:00:00,20.4,2.59,0.18,3.0,10.3
10875,Calumet Beach,2015-09-24 10:00:00,20.5,2.34,0.17,3.0,10.3
10876,Calumet Beach,2015-09-24 11:00:00,20.7,2.23,0.174,2.0,10.3
10877,Calumet Beach,2015-09-24 12:00:00,20.9,2.38,0.199,3.0,10.3
10878,Calumet Beach,2015-09-24 13:00:00,21.1,2.2,0.189,3.0,10.3
10879,Calumet Beach,2015-09-24 14:00:00,21.3,2.53,0.178,3.0,10.3
10880,Calumet Beach,2015-09-24 15:00:00,21.5,2.89,0.17,3.0,10.3
10881,Calumet Beach,2015-09-24 16:00:00,21.7,2.72,0.181,2.0,10.3
10882,Calumet Beach,2015-09-24 17:00:00,21.6,2.87,0.178,3.0,10.3
10883,Calumet Beach,2015-09-24 18:00:00,21.5,2.69,0.179,3.0,10.3
10884,Calumet Beach,2015-09-24 19:00:00,21.3,2.46,0.182,3.0,10.3
10885,Calumet Beach,2015-09-24 20:00:00,21.3,2.88,0.218,3.0,10.3
10886,Calumet Beach,2015-09-24 21:00:00,21.2,2.57,0.225,3.0,10.3
10887,Calumet Beach,2015-09-24 22:00:00,21.1,2.47,0.224,3.0,10.3
10888,Calumet Beach,2015-09-24 23:00:00,21.0,2.24,0.214,4.0,10.3
10889,Calumet Beach,2015-09-24 00:00:00,21.1,3.37,0.21,3.0,10.3
10890,Calumet Beach,2015-09-25 01:00:00,21.0,3.72,0.183,3.0,10.3
10891,Calumet Beach,2015-09-25 02:00:00,21.0,3.06,0.172,3.0,10.3
10892,Calumet Beach,2015-09-25 03:00:00,21.0,2.95,0.164,3.0,10.2
10893,Calumet Beach,2015-09-25 04:00:00,20.9,2.84,0.144,3.0,10.2
10894,Calumet Beach,2015-09-25 05:00:00,20.8,2.5,0.148,3.0,10.2
10895,Calumet Beach,2015-09-25 06:00:00,20.7,3.26,0.162,3.0,10.2
10896,Calumet Beach,2015-09-25 07:00:00,20.6,2.83,0.201,2.0,10.2
10897,Calumet Beach,2015-09-25 08:00:00,20.6,2.72,0.207,3.0,10.2
10898,Calumet Beach,2015-09-25 09:00:00,20.6,3.4,0.213,3.0,10.2
10899,Calumet Beach,2015-09-25 10:00:00,20.7,3.02,0.21,3.0,10.2
10900,Calumet Beach,2015-09-25 11:00:00,20.9,3.03,0.224,3.0,10.2
10901,Calumet Beach,2015-09-25 12:00:00,21.1,2.9,0.211,3.0,10.2
10902,Calumet Beach,2015-09-25 13:00:00,21.3,2.7,0.202,4.0,10.2
10903,Calumet Beach,2015-09-25 14:00:00,21.4,2.71,0.199,3.0,10.2
10904,Calumet Beach,2015-09-25 15:00:00,21.6,2.58,0.201,4.0,10.2
10905,Calumet Beach,2015-09-25 16:00:00,21.6,2.94,0.206,4.0,10.2
10906,Calumet Beach,2015-09-25 17:00:00,21.6,2.62,0.208,4.0,10.2
