County,Date,avg_pos_cases_per_week,new_deaths,new_deaths_in_2_weeks
Clark,2021-06-02,0.43,0,0.0
Columbia,2021-06-02,1.0,0,0.0
Dunn,2021-06-02,0.29,0,0.0
Ashland,2021-06-02,0.71,0,0.0
Monroe,2021-06-02,2.0,0,0.0
Adams,2021-06-02,0.71,0,0.0
Rock,2021-06-02,6.29,0,0.0
Ozaukee,2021-06-02,2.43,0,0.0
Polk,2021-06-02,3.29,0,0.0
Waukesha,2021-06-02,8.29,0,0.0
Washburn,2021-06-02,1.14,0,0.0
Marinette,2021-06-02,1.43,0,0.0
Iowa,2021-06-02,0.86,0,0.0
Marquette,2021-06-02,1.0,0,0.0
Dodge,2021-06-02,4.43,0,0.0
Green,2021-06-02,0.57,0,0.0
Dane,2021-06-02,11.57,0,0.0
Bayfield,2021-06-02,0.57,0,0.0
Barron,2021-06-02,1.29,0,0.0
Kenosha,2021-06-02,4.86,0,0.0
Lincoln,2021-06-02,0.14,0,0.0
Langlade,2021-06-02,1.86,0,0.0
Jackson,2021-06-02,1.0,0,0.0
Lafayette,2021-06-02,0.29,0,0.0
Oneida,2021-06-02,0.29,0,0.0
Rusk,2021-06-02,1.57,1,0.0
Outagamie,2021-06-02,5.71,1,0.0
Iron,2021-06-02,0.14,0,0.0
Douglas,2021-06-02,3.14,0,0.0
Door,2021-06-02,0.29,0,0.0
Brown,2021-06-02,13.71,1,0.0
Buffalo,2021-06-02,1.0,0,0.0
St. Croix,2021-06-02,4.71,0,0.0
Waupaca,2021-06-02,1.57,1,0.0
Waupaca,2021-06-03,1.86,0,0.0
St. Croix,2021-06-03,4.0,0,0.0
Buffalo,2021-06-03,1.0,0,0.0
Brown,2021-06-03,12.71,0,0.0
Door,2021-06-03,0.43,0,0.0
Douglas,2021-06-03,2.0,0,0.0
Iron,2021-06-03,0.14,0,0.0
Outagamie,2021-06-03,6.57,0,0.0
Rusk,2021-06-03,1.29,0,0.0
Oneida,2021-06-03,0.0,0,0.0
Lafayette,2021-06-03,0.29,0,0.0
Jackson,2021-06-03,0.71,0,0.0
Langlade,2021-06-03,1.57,0,0.0
Lincoln,2021-06-03,0.14,0,0.0
Kenosha,2021-06-03,4.71,1,0.0
Barron,2021-06-03,1.43,0,0.0
Bayfield,2021-06-03,0.57,1,0.0
Dane,2021-06-03,11.29,0,0.0
Green,2021-06-03,0.86,0,0.0
Dodge,2021-06-03,4.29,0,0.0
Marquette,2021-06-03,1.0,0,0.0
Pepin,2021-06-03,0.0,0,0.0
Iowa,2021-06-03,0.71,0,0.0
Marinette,2021-06-03,1.14,0,0.0
Washburn,2021-06-03,1.29,0,0.0
Waukesha,2021-06-03,9.14,0,0.0
Polk,2021-06-03,2.71,0,0.0
Ozaukee,2021-06-03,2.71,0,0.0
Rock,2021-06-03,5.71,0,0.0
Adams,2021-06-03,1.0,0,0.0
Monroe,2021-06-03,0.43,0,1.0
Ashland,2021-06-03,0.71,0,0.0
Dunn,2021-06-03,0.29,0,0.0
Columbia,2021-06-03,0.57,0,0.0
Clark,2021-06-03,0.14,1,0.0
Kewaunee,2021-06-03,0.57,0,0.0
Grant,2021-06-03,1.57,0,0.0
Forest,2021-06-03,0.29,0,0.0
Eau Claire,2021-06-03,2.29,0,0.0
Oconto,2021-06-03,1.86,0,0.0
Portage,2021-06-03,2.71,0,0.0
Manitowoc,2021-06-03,1.57,0,0.0
Marathon,2021-06-03,3.43,0,0.0
Milwaukee,2021-06-03,30.0,1,0.0
Taylor,2021-06-03,0.29,0,0.0
Sawyer,2021-06-03,1.14,0,0.0
Sauk,2021-06-03,2.0,0,0.0
Walworth,2021-06-03,1.86,0,0.0
Trempealeau,2021-06-03,0.0,0,0.0
Washington,2021-06-03,3.0,0,0.0
Wood,2021-06-03,3.14,1,0.0
Green Lake,2021-06-03,2.14,0,0.0
Shawano,2021-06-03,1.14,0,0.0
Winnebago,2021-06-03,5.43,0,0.0
Florence,2021-06-03,0.0,0,0.0
Crawford,2021-06-03,0.29,0,0.0
Calumet,2021-06-03,1.43,0,0.0
Chippewa,2021-06-03,3.0,0,0.0
Burnett,2021-06-03,1.43,1,0.0
La Crosse,2021-06-03,2.43,0,0.0
Juneau,2021-06-03,1.43,0,0.0
Jefferson,2021-06-03,1.14,0,0.0
Fond du Lac,2021-06-03,2.29,0,0.0
Pierce,2021-06-03,1.0,0,0.0
Price,2021-06-03,0.0,0,0.0
Racine,2021-06-03,6.0,0,0.0
Menominee,2021-06-03,0.29,0,0.0
Sheboygan,2021-06-03,3.29,0,0.0
Richland,2021-06-03,0.29,0,0.0
Vilas,2021-06-03,0.43,0,0.0
Waushara,2021-06-03,2.0,0,0.0
Vernon,2021-06-03,0.43,0,0.0
Vernon,2021-06-04,0.43,0,0.0
Waushara,2021-06-04,1.86,0,0.0
Vilas,2021-06-04,0.57,0,0.0
Richland,2021-06-04,0.43,0,0.0
Sheboygan,2021-06-04,2.29,0,0.0
Menominee,2021-06-04,0.0,0,0.0
Racine,2021-06-04,6.0,0,0.0
Price,2021-06-04,0.0,0,0.0
Pierce,2021-06-04,0.86,0,0.0
Fond du Lac,2021-06-04,5.0,0,0.0
Jefferson,2021-06-04,1.0,0,0.0
La Crosse,2021-06-04,2.14,0,0.0
Burnett,2021-06-04,0.86,0,0.0
Adams,2021-06-04,0.86,0,0.0
Chippewa,2021-06-04,2.57,0,0.0
Calumet,2021-06-04,1.71,0,0.0
Crawford,2021-06-04,0.29,0,0.0
Florence,2021-06-04,0.0,0,0.0
Winnebago,2021-06-04,5.0,1,0.0
Shawano,2021-06-04,1.0,0,0.0
Green Lake,2021-06-04,2.14,0,0.0
Wood,2021-06-04,3.14,0,0.0
Washington,2021-06-04,2.71,0,0.0
Trempealeau,2021-06-04,0.0,0,0.0
Walworth,2021-06-04,2.29,0,0.0
Sauk,2021-06-04,2.14,0,0.0
Sawyer,2021-06-04,1.71,0,0.0
Taylor,2021-06-04,0.29,0,0.0
Milwaukee,2021-06-04,29.14,0,1.0
Marathon,2021-06-04,3.29,0,0.0
Manitowoc,2021-06-04,1.71,0,1.0
Portage,2021-06-04,2.71,0,0.0
Oconto,2021-06-04,1.71,0,0.0
Eau Claire,2021-06-04,1.86,0,0.0
Forest,2021-06-04,0.14,0,0.0
Grant,2021-06-04,1.57,0,0.0
Kewaunee,2021-06-04,0.71,0,0.0
Juneau,2021-06-04,0.71,0,0.0
Clark,2021-06-04,0.14,0,0.0
Columbia,2021-06-04,0.43,0,0.0
Dunn,2021-06-04,0.29,0,0.0
Ashland,2021-06-04,0.71,0,0.0
Monroe,2021-06-04,0.71,0,0.0
Rock,2021-06-04,5.29,0,0.0
Polk,2021-06-04,2.71,0,0.0
Ozaukee,2021-06-04,2.43,0,0.0
Waukesha,2021-06-04,8.57,0,0.0
Washburn,2021-06-04,1.29,0,0.0
Marinette,2021-06-04,1.14,0,0.0
Iowa,2021-06-04,0.57,0,0.0
Pepin,2021-06-04,0.0,0,0.0
Marquette,2021-06-04,1.29,0,0.0
Dodge,2021-06-04,3.43,0,1.0
Green,2021-06-04,0.86,0,0.0
Dane,2021-06-04,10.57,0,0.0
Bayfield,2021-06-04,0.86,0,0.0
Barron,2021-06-04,1.57,0,0.0
Kenosha,2021-06-04,6.0,0,0.0
Lincoln,2021-06-04,0.14,0,0.0
Langlade,2021-06-04,1.29,0,0.0
Jackson,2021-06-04,0.71,0,0.0
Lafayette,2021-06-04,0.29,0,0.0
Oneida,2021-06-04,0.0,0,0.0
Rusk,2021-06-04,1.29,0,0.0
Outagamie,2021-06-04,6.57,0,0.0
Iron,2021-06-04,0.14,0,0.0
Douglas,2021-06-04,2.14,0,0.0
Door,2021-06-04,0.57,0,0.0
Brown,2021-06-04,11.57,0,0.0
Buffalo,2021-06-04,0.43,0,0.0
St. Croix,2021-06-04,3.43,0,0.0
Waupaca,2021-06-04,1.29,0,0.0
Waupaca,2021-06-05,0.71,0,0.0
St. Croix,2021-06-05,3.0,0,0.0
Buffalo,2021-06-05,0.43,0,0.0
Brown,2021-06-05,11.0,0,0.0
Door,2021-06-05,0.57,0,0.0
Douglas,2021-06-05,2.43,0,0.0
Iron,2021-06-05,0.14,0,0.0
Outagamie,2021-06-05,6.57,0,0.0
Rusk,2021-06-05,1.14,0,0.0
Oneida,2021-06-05,0.0,0,0.0
Lafayette,2021-06-05,0.29,0,0.0
Jackson,2021-06-05,0.71,0,0.0
Langlade,2021-06-05,1.0,0,0.0
Lincoln,2021-06-05,0.14,0,0.0
Kenosha,2021-06-05,5.57,0,0.0
Barron,2021-06-05,1.57,0,0.0
Dane,2021-06-05,8.71,0,0.0
Bayfield,2021-06-05,0.86,0,0.0
Green,2021-06-05,1.0,0,0.0
Dodge,2021-06-05,3.57,0,0.0
Ozaukee,2021-06-05,2.43,0,0.0
Pepin,2021-06-05,0.0,0,0.0
Iowa,2021-06-05,0.57,0,0.0
Marinette,2021-06-05,1.14,0,0.0
Washburn,2021-06-05,1.29,0,0.0
Waukesha,2021-06-05,8.57,0,0.0
Polk,2021-06-05,2.71,0,0.0
Rock,2021-06-05,4.71,0,0.0
Richland,2021-06-05,0.29,0,0.0
Monroe,2021-06-05,1.0,0,0.0
Ashland,2021-06-05,0.71,0,0.0
Dunn,2021-06-05,0.29,0,0.0
Clark,2021-06-05,0.29,0,0.0
Juneau,2021-06-05,0.71,0,0.0
Kewaunee,2021-06-05,0.71,0,0.0
Grant,2021-06-05,1.57,0,0.0
Forest,2021-06-05,0.14,0,0.0
Eau Claire,2021-06-05,1.71,0,0.0
Oconto,2021-06-05,1.57,0,0.0
Portage,2021-06-05,2.29,0,0.0
Manitowoc,2021-06-05,1.71,0,0.0
Marathon,2021-06-05,2.71,0,0.0
Milwaukee,2021-06-05,27.57,0,0.0
Taylor,2021-06-05,0.29,0,0.0
Sawyer,2021-06-05,1.57,0,0.0
Sauk,2021-06-05,2.14,0,0.0
Walworth,2021-06-05,2.29,0,0.0
Trempealeau,2021-06-05,0.0,0,0.0
Washington,2021-06-05,2.71,0,0.0
Wood,2021-06-05,2.29,0,0.0
Green Lake,2021-06-05,2.0,0,0.0
Shawano,2021-06-05,1.0,0,0.0
Winnebago,2021-06-05,4.86,0,0.0
Florence,2021-06-05,0.14,0,0.0
Crawford,2021-06-05,0.29,0,0.0
Columbia,2021-06-05,0.43,0,0.0
Calumet,2021-06-05,1.71,0,0.0
Chippewa,2021-06-05,2.57,0,0.0
Adams,2021-06-05,0.86,0,0.0
Burnett,2021-06-05,0.86,0,0.0
La Crosse,2021-06-05,2.29,0,0.0
Jefferson,2021-06-05,1.0,0,0.0
Fond du Lac,2021-06-05,5.0,0,0.0
Pierce,2021-06-05,1.14,0,0.0
Price,2021-06-05,0.0,0,0.0
Racine,2021-06-05,6.0,0,0.0
Menominee,2021-06-05,0.0,0,0.0
Marquette,2021-06-05,1.57,0,0.0
Sheboygan,2021-06-05,2.14,0,0.0
Vilas,2021-06-05,0.57,0,0.0
Waushara,2021-06-05,1.71,0,0.0
Vernon,2021-06-05,0.43,0,0.0
Vernon,2021-06-06,0.29,0,0.0
Waushara,2021-06-06,1.57,0,0.0
Vilas,2021-06-06,0.43,0,0.0
Sheboygan,2021-06-06,2.43,0,0.0
Marquette,2021-06-06,1.57,0,0.0
Menominee,2021-06-06,0.0,0,0.0
Racine,2021-06-06,6.71,0,0.0
Price,2021-06-06,0.0,0,0.0
Polk,2021-06-06,3.43,0,0.0
Pierce,2021-06-06,1.14,0,0.0
Fond du Lac,2021-06-06,4.71,0,0.0
Forest,2021-06-06,0.14,0,0.0
Jefferson,2021-06-06,1.0,0,0.0
La Crosse,2021-06-06,2.14,0,0.0
Adams,2021-06-06,0.86,0,0.0
Burnett,2021-06-06,0.86,0,0.0
Chippewa,2021-06-06,2.57,0,0.0
Calumet,2021-06-06,1.71,0,0.0
Columbia,2021-06-06,0.43,0,0.0
Crawford,2021-06-06,0.14,0,0.0
Florence,2021-06-06,0.14,0,0.0
Winnebago,2021-06-06,5.71,0,0.0
Shawano,2021-06-06,1.0,0,0.0
Green Lake,2021-06-06,2.0,0,0.0
Wood,2021-06-06,2.14,0,0.0
Washington,2021-06-06,2.86,0,0.0
Trempealeau,2021-06-06,0.0,0,0.0
Walworth,2021-06-06,2.29,0,0.0
Sauk,2021-06-06,2.14,0,0.0
St. Croix,2021-06-06,2.86,0,0.0
Sawyer,2021-06-06,1.57,0,0.0
Taylor,2021-06-06,0.43,0,0.0
Milwaukee,2021-06-06,28.71,0,0.0
Marathon,2021-06-06,2.57,0,0.0
Monroe,2021-06-06,1.0,0,0.0
Manitowoc,2021-06-06,1.71,0,0.0
Portage,2021-06-06,1.86,0,0.0
Oconto,2021-06-06,1.57,0,0.0
Eau Claire,2021-06-06,1.57,0,0.0
Grant,2021-06-06,1.43,0,0.0
Kewaunee,2021-06-06,0.71,0,0.0
Juneau,2021-06-06,0.57,0,0.0
Clark,2021-06-06,0.43,0,0.0
Dunn,2021-06-06,0.57,0,0.0
Ashland,2021-06-06,0.57,0,0.0
Richland,2021-06-06,0.29,0,0.0
Rock,2021-06-06,4.57,0,0.0
Waukesha,2021-06-06,8.57,0,0.0
Washburn,2021-06-06,0.86,0,0.0
Marinette,2021-06-06,1.0,0,0.0
Iowa,2021-06-06,0.57,0,0.0
Pepin,2021-06-06,0.0,0,0.0
Ozaukee,2021-06-06,2.43,0,0.0
Dodge,2021-06-06,3.0,0,0.0
Green,2021-06-06,0.86,0,0.0
Bayfield,2021-06-06,0.86,0,0.0
Dane,2021-06-06,8.29,0,0.0
Barron,2021-06-06,1.14,0,0.0
Kenosha,2021-06-06,5.57,0,0.0
Lincoln,2021-06-06,0.14,0,0.0
Langlade,2021-06-06,0.86,0,0.0
Jackson,2021-06-06,0.71,0,0.0
Lafayette,2021-06-06,0.29,0,0.0
Oneida,2021-06-06,0.0,0,0.0
Rusk,2021-06-06,1.29,0,0.0
Outagamie,2021-06-06,6.43,0,0.0
Iron,2021-06-06,0.14,0,0.0
Douglas,2021-06-06,2.14,0,0.0
Door,2021-06-06,0.57,0,0.0
Brown,2021-06-06,10.86,0,0.0
Buffalo,2021-06-06,0.43,0,0.0
Waupaca,2021-06-06,1.0,0,0.0
Waupaca,2021-06-07,0.86,0,0.0
Buffalo,2021-06-07,1.14,0,0.0
Brown,2021-06-07,13.29,0,0.0
Door,2021-06-07,0.57,0,0.0
Douglas,2021-06-07,2.43,0,0.0
Iron,2021-06-07,0.14,0,0.0
Rusk,2021-06-07,1.14,0,0.0
Oneida,2021-06-07,0.43,0,0.0
Lafayette,2021-06-07,0.29,0,0.0
Jackson,2021-06-07,0.57,0,0.0
Langlade,2021-06-07,1.0,0,0.0
Lincoln,2021-06-07,0.29,0,0.0
Kenosha,2021-06-07,6.57,0,0.0
Barron,2021-06-07,1.29,0,0.0
Dane,2021-06-07,9.14,0,0.0
Bayfield,2021-06-07,0.86,0,0.0
Green,2021-06-07,0.86,0,0.0
Green Lake,2021-06-07,2.0,0,0.0
Dodge,2021-06-07,3.14,0,0.0
Ozaukee,2021-06-07,2.71,0,0.0
Outagamie,2021-06-07,6.43,0,0.0
Pepin,2021-06-07,0.0,0,0.0
Iowa,2021-06-07,0.57,0,0.0
Marinette,2021-06-07,1.0,0,0.0
Washburn,2021-06-07,0.86,0,0.0
Waukesha,2021-06-07,11.57,0,0.0
Rock,2021-06-07,4.86,0,0.0
Richland,2021-06-07,0.43,0,0.0
Ashland,2021-06-07,0.71,0,0.0
Dunn,2021-06-07,0.71,0,0.0
Clark,2021-06-07,0.43,0,0.0
Juneau,2021-06-07,0.71,0,0.0
Kewaunee,2021-06-07,1.14,0,0.0
Grant,2021-06-07,1.57,0,0.0
Eau Claire,2021-06-07,1.71,0,0.0
Oconto,2021-06-07,1.86,0,0.0
Portage,2021-06-07,2.29,0,1.0
Manitowoc,2021-06-07,2.14,0,0.0
Monroe,2021-06-07,1.0,0,0.0
Marathon,2021-06-07,2.71,0,0.0
Milwaukee,2021-06-07,31.29,6,0.0
Taylor,2021-06-07,0.43,0,0.0
Sawyer,2021-06-07,1.57,0,0.0
St. Croix,2021-06-07,3.86,0,0.0
Sauk,2021-06-07,2.43,0,0.0
Walworth,2021-06-07,3.0,0,0.0
Trempealeau,2021-06-07,0.0,0,0.0
Washington,2021-06-07,3.71,0,0.0
Wood,2021-06-07,3.14,0,0.0
Shawano,2021-06-07,1.57,0,0.0
Winnebago,2021-06-07,7.0,0,0.0
Florence,2021-06-07,0.14,0,0.0
Crawford,2021-06-07,0.14,0,0.0
Columbia,2021-06-07,0.43,1,0.0
Calumet,2021-06-07,2.14,0,0.0
Chippewa,2021-06-07,2.57,0,0.0
Burnett,2021-06-07,0.86,0,0.0
Adams,2021-06-07,1.0,0,0.0
La Crosse,2021-06-07,2.43,0,0.0
Jefferson,2021-06-07,1.43,0,0.0
Forest,2021-06-07,0.14,0,0.0
Fond du Lac,2021-06-07,5.43,0,0.0
Pierce,2021-06-07,1.14,0,0.0
Polk,2021-06-07,4.14,0,0.0
Price,2021-06-07,0.0,0,0.0
Racine,2021-06-07,7.43,1,0.0
Menominee,2021-06-07,0.0,0,0.0
Marquette,2021-06-07,1.57,0,0.0
Sheboygan,2021-06-07,2.29,0,0.0
Vilas,2021-06-07,0.57,0,0.0
Waushara,2021-06-07,2.0,0,0.0
Vernon,2021-06-07,0.14,0,0.0
Vernon,2021-06-08,0.0,0,0.0
Waushara,2021-06-08,1.57,0,0.0
Vilas,2021-06-08,0.71,0,0.0
Sheboygan,2021-06-08,2.14,0,1.0
Marquette,2021-06-08,2.0,0,0.0
Menominee,2021-06-08,0.0,0,0.0
Racine,2021-06-08,6.57,0,0.0
Price,2021-06-08,0.0,0,0.0
Polk,2021-06-08,3.14,0,0.0
Pierce,2021-06-08,1.43,0,0.0
Fond du Lac,2021-06-08,5.86,0,0.0
Forest,2021-06-08,0.14,0,0.0
Jefferson,2021-06-08,0.71,0,0.0
La Crosse,2021-06-08,2.14,0,0.0
Adams,2021-06-08,1.14,0,0.0
Burnett,2021-06-08,1.0,0,0.0
Chippewa,2021-06-08,2.0,0,0.0
Calumet,2021-06-08,2.14,0,0.0
Columbia,2021-06-08,0.43,0,0.0
Crawford,2021-06-08,0.14,0,0.0
Florence,2021-06-08,0.14,0,0.0
Winnebago,2021-06-08,6.29,0,0.0
Shawano,2021-06-08,1.57,0,0.0
Wood,2021-06-08,3.0,0,0.0
Washington,2021-06-08,3.14,0,0.0
Trempealeau,2021-06-08,0.0,0,0.0
Walworth,2021-06-08,2.71,0,0.0
Sauk,2021-06-08,2.0,0,0.0
St. Croix,2021-06-08,4.14,0,0.0
Sawyer,2021-06-08,1.57,0,0.0
Taylor,2021-06-08,0.43,0,0.0
Marathon,2021-06-08,2.71,0,0.0
Monroe,2021-06-08,1.0,0,0.0
Milwaukee,2021-06-08,29.0,1,1.0
Manitowoc,2021-06-08,2.0,0,0.0
Portage,2021-06-08,1.29,0,0.0
Oconto,2021-06-08,1.57,0,0.0
Eau Claire,2021-06-08,1.71,0,0.0
Grant,2021-06-08,1.71,0,0.0
Kewaunee,2021-06-08,0.86,0,0.0
Juneau,2021-06-08,0.86,0,0.0
Clark,2021-06-08,0.43,0,0.0
Dunn,2021-06-08,0.71,0,0.0
Ashland,2021-06-08,0.57,0,0.0
Richland,2021-06-08,0.71,0,0.0
Rock,2021-06-08,4.29,0,0.0
Waukesha,2021-06-08,9.43,0,0.0
Washburn,2021-06-08,0.71,0,0.0
Rusk,2021-06-08,1.29,0,0.0
Marinette,2021-06-08,0.86,0,0.0
Iowa,2021-06-08,0.14,0,0.0
Pepin,2021-06-08,0.0,0,0.0
Outagamie,2021-06-08,5.29,0,0.0
Ozaukee,2021-06-08,1.57,0,0.0
Dodge,2021-06-08,2.57,0,0.0
Green Lake,2021-06-08,1.71,0,0.0
Green,2021-06-08,0.86,0,0.0
Bayfield,2021-06-08,0.57,0,0.0
Dane,2021-06-08,9.57,0,0.0
Barron,2021-06-08,1.43,0,0.0
Kenosha,2021-06-08,6.14,0,0.0
Lincoln,2021-06-08,0.14,0,0.0
Lafayette,2021-06-08,0.0,0,0.0
Langlade,2021-06-08,0.43,0,0.0
Oneida,2021-06-08,0.57,0,0.0
Iron,2021-06-08,0.0,0,0.0
Jackson,2021-06-08,0.43,0,0.0
Douglas,2021-06-08,1.86,0,0.0
Door,2021-06-08,0.43,0,0.0
Brown,2021-06-08,9.29,0,0.0
Buffalo,2021-06-08,0.86,0,0.0
Waupaca,2021-06-08,1.29,0,0.0
Waupaca,2021-06-09,1.71,0,0.0
Buffalo,2021-06-09,0.71,0,0.0
Brown,2021-06-09,9.43,0,0.0
Door,2021-06-09,0.29,0,0.0
Jackson,2021-06-09,0.29,0,0.0
Iron,2021-06-09,0.0,0,0.0
Oneida,2021-06-09,0.57,0,0.0
Langlade,2021-06-09,0.14,0,0.0
Lafayette,2021-06-09,0.0,0,0.0
Lincoln,2021-06-09,0.14,0,0.0
Barron,2021-06-09,1.71,0,0.0
Dane,2021-06-09,7.86,0,0.0
Bayfield,2021-06-09,0.71,0,0.0
Green Lake,2021-06-09,1.57,0,0.0
Dodge,2021-06-09,2.29,0,0.0
Ozaukee,2021-06-09,0.86,0,0.0
Outagamie,2021-06-09,4.43,0,0.0
Pepin,2021-06-09,0.0,0,0.0
Iowa,2021-06-09,0.14,0,0.0
Marinette,2021-06-09,0.71,0,0.0
Rusk,2021-06-09,1.29,0,0.0
Washburn,2021-06-09,1.0,0,0.0
Kenosha,2021-06-09,5.71,0,0.0
Waukesha,2021-06-09,8.57,0,0.0
Douglas,2021-06-09,1.86,0,0.0
Rock,2021-06-09,4.0,1,0.0
Richland,2021-06-09,0.71,0,0.0
Ashland,2021-06-09,0.71,0,0.0
Dunn,2021-06-09,0.86,0,0.0
Clark,2021-06-09,0.43,0,0.0
Juneau,2021-06-09,1.0,0,0.0
Green,2021-06-09,0.86,0,0.0
Kewaunee,2021-06-09,0.86,0,0.0
Grant,2021-06-09,1.57,0,0.0
Eau Claire,2021-06-09,1.57,0,0.0
Oconto,2021-06-09,1.57,0,0.0
Portage,2021-06-09,1.14,0,0.0
Price,2021-06-09,0.0,0,0.0
Manitowoc,2021-06-09,2.29,0,0.0
Milwaukee,2021-06-09,30.29,0,0.0
Monroe,2021-06-09,1.0,1,0.0
Marathon,2021-06-09,1.71,0,0.0
Taylor,2021-06-09,0.57,0,0.0
Sawyer,2021-06-09,1.57,0,0.0
St. Croix,2021-06-09,4.14,0,0.0
Sauk,2021-06-09,1.57,0,0.0
Walworth,2021-06-09,2.71,0,0.0
Trempealeau,2021-06-09,0.29,0,0.0
Washington,2021-06-09,3.71,0,0.0
Wood,2021-06-09,3.29,0,0.0
Shawano,2021-06-09,1.0,0,0.0
Winnebago,2021-06-09,6.0,0,0.0
Florence,2021-06-09,0.14,0,0.0
Crawford,2021-06-09,0.29,0,0.0
Columbia,2021-06-09,0.29,0,0.0
Chippewa,2021-06-09,1.43,0,0.0
Calumet,2021-06-09,1.71,0,0.0
Burnett,2021-06-09,0.86,0,0.0
Adams,2021-06-09,1.29,0,0.0
La Crosse,2021-06-09,2.0,0,0.0
Jefferson,2021-06-09,0.86,0,0.0
Forest,2021-06-09,0.14,0,0.0
Fond du Lac,2021-06-09,5.43,0,0.0
Pierce,2021-06-09,1.43,0,0.0
Polk,2021-06-09,2.86,0,0.0
Racine,2021-06-09,6.86,0,0.0
Menominee,2021-06-09,0.0,0,0.0
Marquette,2021-06-09,1.57,0,0.0
Sheboygan,2021-06-09,2.29,1,0.0
Vilas,2021-06-09,0.71,0,0.0
Waushara,2021-06-09,0.86,0,0.0
Vernon,2021-06-09,0.0,0,0.0
Vernon,2021-06-10,0.0,0,0.0
Waushara,2021-06-10,0.86,1,0.0
Vilas,2021-06-10,0.57,0,0.0
Sheboygan,2021-06-10,2.71,0,0.0
Taylor,2021-06-10,0.57,1,0.0
Marquette,2021-06-10,1.14,0,0.0
Menominee,2021-06-10,0.0,0,0.0
Racine,2021-06-10,6.86,0,0.0
Polk,2021-06-10,2.29,0,0.0
Pierce,2021-06-10,0.86,0,0.0
Fond du Lac,2021-06-10,5.71,0,0.0
Forest,2021-06-10,0.0,0,0.0
Jefferson,2021-06-10,1.0,0,0.0
La Crosse,2021-06-10,1.43,0,0.0
Lafayette,2021-06-10,0.0,0,0.0
Adams,2021-06-10,1.14,0,0.0
Burnett,2021-06-10,0.43,0,0.0
Calumet,2021-06-10,1.43,0,0.0
Chippewa,2021-06-10,2.14,0,0.0
Columbia,2021-06-10,0.29,0,0.0
Crawford,2021-06-10,0.29,0,0.0
Winnebago,2021-06-10,5.29,0,0.0
Shawano,2021-06-10,0.86,0,0.0
Wood,2021-06-10,3.43,0,0.0
Washington,2021-06-10,3.14,0,0.0
Trempealeau,2021-06-10,0.29,0,0.0
Walworth,2021-06-10,3.14,0,0.0
Sauk,2021-06-10,1.29,0,0.0
St. Croix,2021-06-10,3.86,0,0.0
Sawyer,2021-06-10,1.43,0,0.0
Marathon,2021-06-10,1.43,0,0.0
Monroe,2021-06-10,1.0,0,0.0
Milwaukee,2021-06-10,26.71,0,0.0
Manitowoc,2021-06-10,2.0,0,0.0
Price,2021-06-10,0.0,0,0.0
Portage,2021-06-10,1.0,0,0.0
Oconto,2021-06-10,1.86,0,0.0
Eau Claire,2021-06-10,0.57,0,0.0
Florence,2021-06-10,0.14,0,0.0
Grant,2021-06-10,1.71,0,0.0
Kewaunee,2021-06-10,1.0,0,0.0
Green,2021-06-10,0.57,0,0.0
Juneau,2021-06-10,0.86,0,0.0
Clark,2021-06-10,0.71,0,0.0
Dunn,2021-06-10,1.0,0,0.0
Ashland,2021-06-10,0.29,0,0.0
Richland,2021-06-10,0.71,0,0.0
Rock,2021-06-10,3.14,0,0.0
Douglas,2021-06-10,1.71,0,0.0
Waukesha,2021-06-10,7.57,0,1.0
Kenosha,2021-06-10,4.57,0,0.0
Washburn,2021-06-10,1.0,0,0.0
Rusk,2021-06-10,1.0,0,0.0
Marinette,2021-06-10,0.57,0,0.0
Iowa,2021-06-10,0.14,0,0.0
Pepin,2021-06-10,0.0,0,0.0
Outagamie,2021-06-10,3.71,0,0.0
Ozaukee,2021-06-10,0.57,0,0.0
Dodge,2021-06-10,2.0,0,0.0
Green Lake,2021-06-10,0.57,0,0.0
Bayfield,2021-06-10,0.86,0,0.0
Dane,2021-06-10,7.86,0,0.0
Barron,2021-06-10,1.43,0,0.0
Lincoln,2021-06-10,0.14,0,0.0
Langlade,2021-06-10,0.14,0,0.0
Oneida,2021-06-10,0.57,0,0.0
Jackson,2021-06-10,0.29,0,0.0
Iron,2021-06-10,0.14,0,0.0
Door,2021-06-10,0.86,0,0.0
Brown,2021-06-10,9.43,0,0.0
Buffalo,2021-06-10,0.71,0,0.0
Waupaca,2021-06-10,2.43,0,0.0
Waupaca,2021-06-11,2.43,0,0.0
Sauk,2021-06-11,1.29,0,0.0
Buffalo,2021-06-11,0.71,0,0.0
Brown,2021-06-11,8.0,0,0.0
Iron,2021-06-11,0.14,0,0.0
Jackson,2021-06-11,0.29,0,0.0
Oneida,2021-06-11,0.57,0,0.0
Langlade,2021-06-11,0.14,0,0.0
Lincoln,2021-06-11,0.14,0,0.0
Barron,2021-06-11,1.14,0,0.0
Dane,2021-06-11,9.29,0,0.0
Bayfield,2021-06-11,0.57,0,0.0
Green Lake,2021-06-11,0.57,0,0.0
Door,2021-06-11,0.71,0,0.0
Dodge,2021-06-11,1.86,0,0.0
Ozaukee,2021-06-11,0.57,0,0.0
Outagamie,2021-06-11,3.14,0,0.0
Pepin,2021-06-11,0.0,0,0.0
Iowa,2021-06-11,0.0,0,0.0
Marinette,2021-06-11,0.29,0,0.0
